ticker  potential_gain  volatility      body_pct  daily_range   vol_ma    vol_ratio   volume  upper_wick  lower_wick  return_1  return_5  minutes_after_open  target_return    Score
  VELO        0.014456    0.001766  2.331698e-04     0.070000 0.001794 2.343898e+06   4204.0    0.045000    0.020000  0.000934  0.002337                 119       0.014456 0.014417
    ON        0.017505    0.001982 -5.916134e-04     0.299995 0.001523 9.825708e+06  14960.0    0.059998    0.169998 -0.000760  0.006383                 145       0.017505 0.014411
  LRCX        0.017483    0.001054  9.245563e-04     0.460022 0.001223 1.645560e+07  20117.0    0.120026    0.000000  0.001183 -0.000109                 140       0.017483 0.014408
  SNDK        0.014516    0.001171  5.699005e-04     3.569824 0.001273 5.664268e+06   7212.0    0.709961    1.727051  0.001233  0.000655                 140       0.014516 0.014403
  SNDK        0.011074    0.001451  1.399963e-03     5.640015 0.002087 8.328992e+06  17380.0    0.000000    2.850098  0.002104  0.002297                 125       0.011074 0.014394
   STM        0.014857    0.000876 -8.324804e-04     0.089996 0.001252 1.248405e+07  15631.0    0.019997    0.009995 -0.000971 -0.001387                 139       0.014857 0.014388
  TSEM        0.007605    0.005630  3.895843e-03     1.884277 0.004827 6.068475e+05   2929.0    0.769287    0.000000  0.008317  0.014351                  90       0.007605 0.014388
  AXTI        0.005988    0.001454 -8.546971e-04     0.239998 0.002850 6.779856e+06  19324.0    0.099998    0.070000 -0.001951 -0.001830                 106       0.005988 0.014385
  VELO        0.013510    0.002071  0.000000e+00     0.025000 0.001908 2.189847e+06   4179.0    0.025000    0.000000  0.000000 -0.006020                 108       0.013510 0.014379
  LRCX        0.015174    0.001375  2.715344e-04     0.489990 0.001291 1.281115e+07  16534.0    0.100006    0.289978  0.000638 -0.001626                 132       0.015174 0.014378
   ARM        0.009560    0.001754  4.876925e-04     0.649994 0.001786 1.014362e+07  18121.0    0.380005    0.089996  0.000623 -0.000501                 135       0.009560 0.014355
    ON        0.023129    0.000978 -1.700754e-04     0.184998 0.001442 9.401765e+06  13556.0    0.129997    0.034996  0.000042 -0.001825                 137       0.023129 0.014355
  VELO        0.006943    0.001774  1.622617e-03     0.137001 0.002018 5.039079e+06  10168.0    0.092001    0.010000  0.000463 -0.003459                 104       0.006943 0.014349
  FCEL        0.015658    0.003428 -6.613487e-04     0.099998 0.003124 8.017213e+06  25049.0    0.084999    0.000000  0.000221 -0.001981                 116       0.015658 0.014341
  VELO        0.015640    0.001808 -1.398633e-03     0.049999 0.001881 1.330547e+07  25026.0    0.019999    0.000000 -0.002329 -0.008563                 110       0.015640 0.014334
  CRDO        0.027447    0.002081 -9.852177e-04     0.569977 0.002636 3.416284e+06   9004.0    0.000000    0.304993 -0.000985 -0.004833                  99       0.027447 0.014330
  VELO        0.015640    0.002507  9.346008e-04     0.060001 0.003228 3.017086e+06   9740.0    0.020000    0.020000  0.001403 -0.004184                 140       0.015640 0.014328
  AXTI        0.003028    0.001759  1.795941e-03     0.260002 0.003167 7.957167e+06  25201.0    0.114998    0.000000  0.001796  0.002355                 125       0.003028 0.014326
  LRCX        0.012738    0.002860  1.682437e-03     1.205017 0.003351 9.608084e+06  32193.0    0.275024    0.304993  0.001777  0.002938                  29       0.012738 0.014320
  AMPG        0.004318    0.007469  1.841665e-03     0.049900 0.009354 1.597735e+06  14946.0    0.035001    0.000000  0.000617 -0.009387                  34       0.004318 0.014312
  MRVL        0.012458    0.002634  4.629639e-04     0.896790 0.001646 4.937461e+07  81259.0    0.556793    0.209991 -0.000210  0.003751                 142       0.012458 0.014304
  MRVL        0.012278    0.001543 -2.846874e-04     1.011993 0.001871 3.885553e+07  72694.0    0.371979    0.559998 -0.000285 -0.001067                 105       0.012278 0.014299
  AAOI        0.012051    0.001754 -5.251876e-04     0.360001 0.002310 9.590879e+06  22157.0    0.240005    0.039993  0.000460 -0.007949                 110       0.012051 0.014296
   ARM        0.006202    0.001073  4.505471e-04     0.816895 0.001296 1.405199e+07  18217.0    0.649902    0.000000  0.000297 -0.003600                 109       0.006202 0.014284
  SNDK        0.009934    0.001973 -4.158708e-04     6.725098 0.002072 1.321826e+07  27392.0    1.594971    4.300049 -0.000416 -0.003322                 103       0.009934 0.014273
  VELO        0.011860    0.003264 -4.695195e-04     0.040001 0.003632 9.073116e+05   3295.0    0.029902    0.000000  0.000000 -0.003703                 137       0.011860 0.014264
   ARM        0.007656    0.001698 -2.056568e-03     1.349915 0.001414 8.869644e+06  12543.0    0.000000    0.587524 -0.001006  0.003819                 145       0.007656 0.014263
  HYLN        0.012520    0.004875  2.730406e-03     0.037400 0.004883 7.290846e+05   3560.0    0.020000    0.000000  0.000783 -0.000391                 100       0.012520 0.014258
  VELO        0.012567    0.001994 -1.162232e-03     0.025000 0.003465 8.044390e+05   2787.0    0.000000    0.000000 -0.000698  0.000233                 138       0.012567 0.014252
  LRCX        0.017400    0.000887  9.519735e-04     0.674988 0.001314 1.001227e+07  13158.0    0.230011    0.094879  0.001169  0.000258                 138       0.017400 0.014251
  FCEL        0.012309    0.002478 -4.395705e-04     0.040001 0.002758 1.466899e+06   4045.0    0.030001    0.000000  0.001453 -0.000004                 135       0.012309 0.014251
  LRCX        0.016374    0.001409 -5.432019e-05     0.540009 0.001230 1.361218e+07  16747.0    0.175018    0.345001 -0.000041 -0.003968                 130       0.016374 0.014250
   STM        0.007345    0.002628 -1.019153e-03     0.172501 0.002365 1.343373e+07  31771.0    0.074997    0.022499 -0.001087  0.004372                  25       0.007345 0.014233
    MU        0.017871    0.001590  2.418527e-03     3.669922 0.001342 5.450943e+07  73144.0    0.448608    0.619873  0.002642  0.001599                 141       0.017871 0.014228
  AXTI        0.004715    0.002226  1.802432e-03     0.300003 0.001955 1.037230e+07  20276.0    0.060005    0.095001  0.001802  0.004299                 133       0.004715 0.014222
   ARM        0.004550    0.001435  7.814204e-04     0.597626 0.001726 1.037737e+07  17915.0    0.000000    0.307617  0.000914 -0.000915                 120       0.004550 0.014221
  AXTI        0.010925    0.002002  1.312706e-03     0.239899 0.002114 1.137833e+07  24058.0    0.044998    0.089897  0.001875 -0.002863                 140       0.010925 0.014216
  AXTI        0.006536    0.005114  5.435580e-03     0.529999 0.005957 3.843125e+06  22893.0    0.071999    0.001404  0.004615 -0.004972                  36       0.006536 0.014215
   ARM        0.003824    0.001529 -2.819522e-03     1.350006 0.001358 1.782324e+07  24206.0    0.010010    0.289978 -0.003836 -0.001373                 127       0.003824 0.014212
    ON        0.018927    0.001388 -6.347713e-04     0.270004 0.001701 1.599227e+07  27204.0    0.070000    0.125000 -0.000381 -0.002787                 105       0.018927 0.014208
    ON        0.015359    0.001640  1.775290e-03     0.325005 0.001441 1.174791e+07  16931.0    0.095001    0.020004  0.002241  0.003387                 112       0.015359 0.014206
  VELO        0.012096    0.002349  1.631023e-03     0.055000 0.002963 1.812894e+06   5372.0    0.019999    0.000000  0.001631 -0.000233                 142       0.012096 0.014204
  FCEL        0.005963    0.006247 -4.663019e-03     0.269901 0.005458 1.241659e+07  67768.0    0.030001    0.129900 -0.005923 -0.017162                  70       0.005963 0.014200
    MU        0.013805    0.002306 -1.324301e-03     2.899902 0.002468 2.043126e+07  50433.0    0.765015    0.699829 -0.001329 -0.002994                 103       0.013805 0.014198
  VELO        0.013747    0.002397  1.399850e-03     0.054998 0.003094 1.139584e+06   3526.0    0.010000    0.014999  0.001867 -0.001861                 141       0.013747 0.014195
  FCEL        0.011419    0.002426 -1.316397e-03     0.055000 0.002852 8.741349e+05   2493.0    0.025000    0.000000 -0.000996  0.002202                 137       0.011419 0.014188
  AAOI        0.009952    0.003279  7.168262e-03     1.639999 0.003862 2.274528e+07  87839.0    0.229996    0.279999  0.006698  0.015900                  22       0.009952 0.014186
  FCEL        0.014539    0.003382 -2.198735e-03     0.129101 0.002661 5.139585e+06  13675.0    0.010000    0.069101 -0.000881  0.000882                 112       0.014539 0.014180
  PURR        0.014318    0.002202  2.296154e-03     0.030000 0.003785 1.452451e+07  54975.0    0.010000    0.000000  0.002296  0.000573                  20       0.014318 0.014167
    MU        0.014370    0.001229  1.645535e-03     3.150024 0.001189 1.213818e+08 144350.0    1.047485    0.325073  0.001808  0.007114                 123       0.014370 0.014147
  SNDK        0.026254    0.003005  2.167852e-04     6.500000 0.003880 6.858355e+06  26608.0    2.699951    3.364990  0.000582  0.004755                  43       0.026254 0.014137
  MRVL        0.011846    0.001846  5.516855e-04     0.755005 0.001554 3.891474e+07  60469.0    0.495026    0.104980  0.000659  0.000890                 116       0.011846 0.014128
  AXTI        0.009581    0.003743 -2.234918e-03     0.334999 0.003420 6.816308e+06  23311.0    0.070000    0.084999 -0.002978 -0.012048                 117       0.009581 0.014126
   STM        0.012327    0.001585 -2.280121e-03     0.229996 0.001037 5.914659e+07  61335.0    0.014999    0.049995 -0.002349 -0.003038                 128       0.012327 0.014123
  AAOI        0.006038    0.002144  1.111172e-03     0.354996 0.001912 1.351060e+07  25826.0    0.179993    0.005005  0.001733  0.004980                 143       0.006038 0.014119
  SNDK        0.013201    0.001632 -1.060909e-03     4.224976 0.002165 6.680682e+06  14463.0    0.320068    1.789917 -0.001146  0.001879                 124       0.013201 0.014116
  MRVL        0.015494    0.001611 -2.208589e-03     0.769989 0.001491 4.063371e+07  60584.0    0.059998    0.089996 -0.002209  0.000840                 113       0.015494 0.014115
  AXTI        0.004219    0.001551 -3.462760e-03     0.419899 0.002678 4.975663e+06  13327.0    0.059998    0.079903 -0.003341 -0.002599                 127       0.004219 0.014113
    MU        0.016486    0.001363  2.758325e-03     4.079834 0.001163 9.415132e+07 109451.0    0.500000    0.609863  0.002777  0.003429                 121       0.016486 0.014107
  LRCX        0.013682    0.001468  1.409413e-03     0.750000 0.001303 1.246579e+07  16237.0    0.190002    0.040009  0.000989  0.000569                 146       0.013682 0.014103
   ARM        0.007949    0.001996 -3.744349e-03     2.229980 0.001377 3.929144e+07  54097.0    0.129974    0.709991 -0.004093 -0.005820                 128       0.007949 0.014101
  FCEL        0.010531    0.002080  8.787547e-04     0.059999 0.002899 3.503015e+06  10156.0    0.019999    0.020000  0.000439  0.007519                 122       0.010531 0.014098
  LRCX        0.016443    0.001491  5.438957e-04     0.779999 0.001421 8.954202e+06  12728.0    0.350006    0.229980  0.001034  0.001061                 112       0.016443 0.014094
  AAOI        0.012849    0.001390  5.261547e-04     0.482300 0.001870 2.073327e+07  38771.0    0.102295    0.300003 -0.000657 -0.000328                 114       0.012849 0.014092
  FCEL        0.009458    0.005859 -9.369081e-03     0.224998 0.005147 1.078320e+06   5550.0    0.000000    0.000000 -0.010037 -0.003351                  68       0.009458 0.014090
   ARM        0.006501    0.001078 -1.320052e-03     0.830017 0.001366 9.036838e+06  12340.0    0.260010    0.080017 -0.002019 -0.004912                 108       0.006501 0.014088
  AAOI        0.007683    0.002004  3.280625e-03     0.569992 0.001592 1.283378e+07  20427.0    0.019989    0.050003  0.001966 -0.000458                 132       0.007683 0.014081
  NXTS        0.000000    0.010745  0.000000e+00     0.000000 0.015431 2.436716e+04    376.0    0.000000    0.000000 -0.001894  0.013169                  89       0.000000 0.014080
  CRDO        0.014353    0.003932  3.484376e-03     1.169983 0.003652 7.148532e+06  26107.0    0.035004    0.199982  0.003990  0.001413                  85       0.014353 0.014080
   STM        0.011976    0.001637  6.234160e-04     0.110001 0.001295 1.417526e+07  18357.0    0.055000    0.010002  0.000831 -0.003518                 131       0.011976 0.014070
   STM        0.013450    0.001006  9.715433e-04     0.119499 0.001195 9.163992e+06  10950.0    0.039497    0.010002  0.001389  0.001250                 140       0.013450 0.014069
    MU        0.016204    0.001335  2.546040e-04     3.130005 0.001184 9.706354e+07 114896.0    1.469971    1.385132  0.000278  0.004720                 122       0.016204 0.014061
  PURR        0.005945    0.001964 -4.133459e-03     0.035001 0.001496 1.559939e+07  23330.0    0.000000    0.000300 -0.003540 -0.006500                 128       0.005945 0.014059
  VELO        0.011390    0.003363  2.325537e-04     0.040001 0.003478 1.031393e+06   3587.0    0.000000    0.035000  0.000233  0.001630                 135       0.011390 0.014054
  HYLN        0.014902    0.002521 -2.347397e-03     0.025000 0.003156 4.792186e+06  15123.0    0.010000    0.000000 -0.002347 -0.003127                 111       0.014902 0.014054
  LRCX        0.017196    0.001237  4.484476e-04     0.565002 0.001360 1.666537e+07  22666.0    0.110016    0.289978  0.001033  0.000421                 135       0.017196 0.014050
  HYLN        0.021944    0.004084 -1.564906e-03     0.050000 0.005532 2.150589e+06  11896.0    0.000000    0.040000 -0.002720 -0.006231                  83       0.021944 0.014047
    ON        0.010371    0.002723 -2.468629e-04     0.380005 0.003317 1.177675e+07  39067.0    0.210007    0.139999 -0.000198  0.007630                  23       0.010371 0.014026
